price,propertyAddress,typeOfProperty,noOfBeds,foundFloorPlanImage,mapLocation,area,priceRank,areaRank,Rank Sum
635000.0,"Old Kenton Lane, Kingsbury",Semi-Detached,×3,https://media.rightmove.co.uk/dir/244k/243590/126641873/243590_Zjosephproperty0000478876_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126641873#/map?channel=RES_BUY,847.0,162.5,159.0,321.5
575000.0,"Earls Crescent, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/9k/8746/125903993/8746_31709629_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125903993#/map?channel=RES_BUY,0.0,91.5,231.5,323.0
575000.0,"Chandos Crescent, Edgware, HA8",Semi-Detached,×3,https://media.rightmove.co.uk/dir/44k/43260/127886702/43260_SMO220194_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127886702#/map?channel=RES_BUY,0.0,91.5,231.5,323.0
699950.0,"Grange Gardens, Pinner Village",Detached Bungalow,×2,https://media.rightmove.co.uk/dir/29k/28997/127622768/28997_100242003318_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127622768#/map?channel=RES_BUY,995.1,227.0,107.0,334.0
600000.0,"Shrewsbury Avenue, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/12k/11525/124042070/11525_0169_HRT016910511_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124042070#/map?channel=RES_BUY,456.0,128.0,209.0,337.0
650000.0,"Courtens Mews, Stanmore, London, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/173k/172868/128205992/172868_STN210254_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128205992#/map?channel=RES_BUY,875.0,186.5,151.0,337.5
695000.0,"Merrion Avenue, Stanmore, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/107k/106225/126585200/106225_BEP220141_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126585200#/map?channel=RES_BUY,962.0,221.0,120.0,341.0
600000.0,"Bridgewater Gardens, Edgware",Semi-Detached,×3,https://media.rightmove.co.uk/dir/12k/11525/127463243/11525_0169_HRT016910489_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127463243#/map?channel=RES_BUY,402.0,128.0,214.0,342.0
600000.0,"Woodstock Close, Stanmore",Semi-Detached,×3,https://media.rightmove.co.uk/dir/12k/11525/128081111/11525_0169_HRT016910628_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128081111#/map?channel=RES_BUY,393.0,128.0,215.0,343.0
699950.0,"Grange Gardens,Pinner,HA5 5QB",Bungalow,×2,https://media.rightmove.co.uk/dir/239k/238265/127399079/238265_S134773_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127399079#/map?channel=RES_BUY,945.0,227.0,124.0,351.0
600000.0,"Orchard Grove, Harrow, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/51k/50334/128550557/50334_OHAW000003_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128550557#/map?channel=RES_BUY,0.0,128.0,231.5,359.5
600000.0,"Twyford Road, Harrow, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/244k/243608/128374601/243608_HSS257189_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128374601#/map?channel=RES_BUY,0.0,128.0,231.5,359.5
600000.0,"North Way, London, NW9",Semi-Detached,×3,https://media.rightmove.co.uk/dir/66k/65598/127188353/65598_KBS220414_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127188353#/map?channel=RES_BUY,0.0,128.0,231.5,359.5
600000.0,"Sandhurst Road, NW9",Semi-Detached,×3,https://media.rightmove.co.uk/dir/12k/11432/128373647/11432_0025_HRT002509846_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128373647#/map?channel=RES_BUY,0.0,128.0,231.5,359.5
625000.0,"Weald Rise, Harrow Weald",Semi-Detached,×3,https://media.rightmove.co.uk/dir/70k/69686/127156088/69686_102800003395_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127156088#/map?channel=RES_BUY,500.0,152.5,208.0,360.5
625000.0,"Bouverie Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/56k/55692/128395259/55692_9628107_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128395259#/map?channel=RES_BUY,442.0,152.5,212.0,364.5
700000.0,"Grimsdyke Road, Hatch End, Middlesex, HA5",Detached,×3,https://media.rightmove.co.uk/dir/9k/8748/127462166/8748_PIN170148_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127462166#/map?channel=RES_BUY,910.0,239.0,139.5,378.5
675000.0,"Bonnersfield Close, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/56k/55692/127830587/55692_8600002_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127830587#/map?channel=RES_BUY,800.0,206.5,173.0,379.5
650000.0,"Larkfield Avenue, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/12k/11525/128064245/11525_0169_HRT016910472_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128064245#/map?channel=RES_BUY,563.0,186.5,206.0,392.5
635000.0,"Victor Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/9k/8746/125496284/8746_31682667_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125496284#/map?channel=RES_BUY,0.0,162.5,231.5,394.0
649950.0,"Lankers Drive, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128440958/156206_11728383_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128440958#/map?channel=RES_BUY,0.0,174.5,231.5,406.0
650000.0,"Hibbert Road, Harrow, HA3",Terraced,×4,https://media.rightmove.co.uk/dir/244k/243608/120148916/243608_HSS204142_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/120148916#/map?channel=RES_BUY,0.0,186.5,231.5,418.0
650000.0,"Larkfield Avenue, Harrow, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/97k/96608/126174926/96608_HRR220040_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126174926#/map?channel=RES_BUY,0.0,186.5,231.5,418.0
650000.0,"Fairholme Road, Harrow",Terraced,×4,https://media.rightmove.co.uk/dir/204k/203807/128590673/203807_314152_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128590673#/map?channel=RES_BUY,0.0,186.5,231.5,418.0
650000.0,"Larkfield Avenue, Harrow, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/244k/243608/124002230/243608_HSS205714_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124002230#/map?channel=RES_BUY,0.0,186.5,231.5,418.0
660000.0,"Kenton Lane, Harrow",Detached Bungalow,×3,https://media.rightmove.co.uk/dir/2k/1680/127461374/1680_HRW309768_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127461374#/map?channel=RES_BUY,0.0,196.0,231.5,427.5
690000.0,"Fairview Crescent, Harrow, HA2",End of Terrace,×4,https://media.rightmove.co.uk/dir/56k/55185/85950270/55185_25520628_FLP_00_0000.png,https://www.rightmove.co.uk/properties/85950270#/map?channel=RES_BUY,452.0,218.5,210.0,428.5
670000.0,"Sherborne Gardens, London, NW9",Semi-Detached,×3,https://media.rightmove.co.uk/dir/66k/65598/85927950/65598_KBS220475_FLP_00_0000.png,https://www.rightmove.co.uk/properties/85927950#/map?channel=RES_BUY,0.0,198.5,231.5,430.0
700000.0,"Vaughan Road, Harrow",Terraced,×4,https://media.rightmove.co.uk/dir/56k/55692/128515925/55692_11745651_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128515925#/map?channel=RES_BUY,618.0,239.0,204.0,443.0
689950.0,"Pinnora Mews, Pinner, HA5",Town House,×3,https://media.rightmove.co.uk/dir/207k/206573/114285344/206573_30995677_FLP_00_0000.png,https://www.rightmove.co.uk/properties/114285344#/map?channel=RES_BUY,0.0,216.0,231.5,447.5
700000.0,"Chestnut Drive, Harrow, Middlesex",Semi-Detached,×4,https://media.rightmove.co.uk/dir/54k/53811/124533272/53811_652651_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124533272#/map?channel=RES_BUY,59.0,239.0,216.0,455.0
699950.0,"Verwood Road, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/157k/156206/126963353/156206_11693437_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126963353#/map?channel=RES_BUY,0.0,227.0,231.5,458.5
700000.0,"Harrow View, Harrow",House,×5,https://media.rightmove.co.uk/dir/253k/252785/128704601/252785_31920714_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128704601#/map?channel=RES_BUY,0.0,239.0,231.5,470.5
700000.0,"Earls Crescent, Harrow, HA1",Semi-Detached,×3,https://media.rightmove.co.uk/dir/109k/108947/123657449/108947_1204699_FLP_00_0000.png,https://www.rightmove.co.uk/properties/123657449#/map?channel=RES_BUY,0.0,239.0,231.5,470.5
700000.0,"Kenmore Avenue, Kenton, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/235k/234920/128584394/234920_ANDER_003100_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128584394#/map?channel=RES_BUY,0.0,239.0,231.5,470.5
700000.0,"Risingholme Close, Harrow, HA3",Detached,×3,https://media.rightmove.co.uk/dir/244k/243608/119438492/243608_HSS195626_FLP_00_0002.jpeg,https://www.rightmove.co.uk/properties/119438492#/map?channel=RES_BUY,0.0,239.0,231.5,470.5
